kaykit/board-game-bits-1.0/tile_skeleton_brute	0.3916
kaykit/board-game-bits-1.0/tile_skeleton_mage	0.3916
kaykit/board-game-bits-1.0/tile_skeleton_minion	0.3916
kaykit/board-game-bits-1.0/tile_skeleton_rogue	0.3916
kaykit/board-game-bits-1.0/tile_yellow	0.3916
kaykit/board-game-bits-1.0/token_blue	0.2374
kaykit/board-game-bits-1.0/token_green	0.2374
kaykit/board-game-bits-1.0/token_red	0.2374
kaykit/board-game-bits-1.0/token_yellow	0.2374
kaykit/fantasy-weapons-bits-1.0/arrow_A	0.0246
kaykit/fantasy-weapons-bits-1.0/arrow_B	0.0234
kaykit/fantasy-weapons-bits-1.0/arrow_C	0.0128
kaykit/fantasy-weapons-bits-1.0/axe_A	0.1624
kaykit/fantasy-weapons-bits-1.0/axe_B	0.1450
kaykit/fantasy-weapons-bits-1.0/axe_C	0.1646
kaykit/fantasy-weapons-bits-1.0/axe_D	0.1603
kaykit/fantasy-weapons-bits-1.0/bow_A	0.0215
kaykit/fantasy-weapons-bits-1.0/bow_A_withString	0.0256
kaykit/fantasy-weapons-bits-1.0/bow_B	0.0370
kaykit/fantasy-weapons-bits-1.0/bow_B_withString	0.0418
kaykit/fantasy-weapons-bits-1.0/bow_C	0.0261
kaykit/fantasy-weapons-bits-1.0/bow_C_withString	0.0273
kaykit/fantasy-weapons-bits-1.0/dagger_A	0.0539
kaykit/fantasy-weapons-bits-1.0/dagger_B	0.0502
kaykit/fantasy-weapons-bits-1.0/dagger_C	0.0655
kaykit/fantasy-weapons-bits-1.0/fistweapon_A	0.2471
kaykit/fantasy-weapons-bits-1.0/fistweapon_A_stacked	0.2039
kaykit/fantasy-weapons-bits-1.0/fistweapon_B	0.2016
kaykit/fantasy-weapons-bits-1.0/fistweapon_B_stacked	0.1486
kaykit/fantasy-weapons-bits-1.0/fistweapon_C_left	0.4423
kaykit/fantasy-weapons-bits-1.0/fistweapon_C_right	0.4828
kaykit/fantasy-weapons-bits-1.0/fistweapon_C_stacked	0.3112
kaykit/fantasy-weapons-bits-1.0/halberd	0.0633
kaykit/fantasy-weapons-bits-1.0/hammer_A	0.2591
kaykit/fantasy-weapons-bits-1.0/hammer_B	0.0963
kaykit/fantasy-weapons-bits-1.0/hammer_C	0.0896
kaykit/fantasy-weapons-bits-1.0/hammer_D	0.1498
kaykit/fantasy-weapons-bits-1.0/scythe	0.0759
kaykit/fantasy-weapons-bits-1.0/shield_A	0.3702
kaykit/fantasy-weapons-bits-1.0/shield_B	0.2943
kaykit/fantasy-weapons-bits-1.0/shield_C	0.4008
kaykit/fantasy-weapons-bits-1.0/shield_D	0.2782
kaykit/fantasy-weapons-bits-1.0/spear_A	0.0233
kaykit/fantasy-weapons-bits-1.0/spear_B	0.0344
kaykit/fantasy-weapons-bits-1.0/staff_A	0.0298
kaykit/fantasy-weapons-bits-1.0/staff_B	0.0373
kaykit/fantasy-weapons-bits-1.0/staff_C	0.0389
kaykit/fantasy-weapons-bits-1.0/staff_D	0.0537
kaykit/fantasy-weapons-bits-1.0/staff_D_shards	0.0360
kaykit/fantasy-weapons-bits-1.0/sword_A	0.0698
kaykit/fantasy-weapons-bits-1.0/sword_B	0.0577
kaykit/fantasy-weapons-bits-1.0/sword_C	0.0304
kaykit/fantasy-weapons-bits-1.0/sword_D	0.0365
kaykit/fantasy-weapons-bits-1.0/sword_E	0.0300
kaykit/fantasy-weapons-bits-1.0/sword_F	0.0523
kaykit/fantasy-weapons-bits-1.0/sword_G	0.1016
kaykit/fantasy-weapons-bits-1.0/wand_A	0.0644
kaykit/fantasy-weapons-bits-1.0/wand_B	0.0861
kaykit/furniture-bits-1.0/armchair	0.6450
kaykit/furniture-bits-1.0/armchair_pillows	0.6450
kaykit/furniture-bits-1.0/bed_double_A	0.4041
kaykit/furniture-bits-1.0/bed_double_B	0.4032
kaykit/furniture-bits-1.0/bed_single_A	0.2518
kaykit/furniture-bits-1.0/bed_single_B	0.2629
kaykit/furniture-bits-1.0/book_set	0.5184
kaykit/furniture-bits-1.0/book_single	0.5610
kaykit/furniture-bits-1.0/cabinet_medium	0.3722
kaykit/furniture-bits-1.0/cabinet_medium_decorated	0.4485
kaykit/furniture-bits-1.0/cabinet_small	0.7993
kaykit/furniture-bits-1.0/cabinet_small_decorated	0.3861
kaykit/furniture-bits-1.0/cactus_medium_A	0.4737
kaykit/furniture-bits-1.0/cactus_medium_B	0.4737
kaykit/furniture-bits-1.0/cactus_small_A	0.4425
kaykit/furniture-bits-1.0/cactus_small_B	0.4425
kaykit/furniture-bits-1.0/chair_A	0.4129
kaykit/furniture-bits-1.0/chair_A_wood	0.4129
kaykit/furniture-bits-1.0/chair_B	0.4298
kaykit/furniture-bits-1.0/chair_B_wood	0.4298
kaykit/furniture-bits-1.0/chair_C	0.4700
kaykit/furniture-bits-1.0/chair_desk_A	0.3248
kaykit/furniture-bits-1.0/chair_desk_B	0.3962
kaykit/furniture-bits-1.0/chair_stool	0.6294
kaykit/furniture-bits-1.0/chair_stool_wood	0.6294
kaykit/furniture-bits-1.0/couch	0.3654
kaykit/furniture-bits-1.0/couch_pillows	0.3654
kaykit/furniture-bits-1.0/cup	0.5792
kaykit/furniture-bits-1.0/cup_pencils	0.3057
kaykit/furniture-bits-1.0/desk	0.2456
kaykit/furniture-bits-1.0/desk_decorated	0.3706
kaykit/furniture-bits-1.0/desk_large	0.1888
kaykit/furniture-bits-1.0/desk_large_decorated	0.2942
kaykit/furniture-bits-1.0/gameconsole_handheld	0.1851
kaykit/furniture-bits-1.0/keyboard	0.2705
kaykit/furniture-bits-1.0/lamp_desk	0.2054
kaykit/furniture-bits-1.0/lamp_desk_headphones	0.2432
kaykit/furniture-bits-1.0/lamp_standing	0.1114
kaykit/furniture-bits-1.0/lamp_table	0.5368
kaykit/furniture-bits-1.0/monitor	0.3773
kaykit/furniture-bits-1.0/mouse	0.2960
kaykit/furniture-bits-1.0/mousepad_A	0.2226
kaykit/furniture-bits-1.0/mousepad_B	0.2226
kaykit/furniture-bits-1.0/mousepad_large_A	0.1655
kaykit/furniture-bits-1.0/mousepad_large_B	0.1655
kaykit/furniture-bits-1.0/mug_A	0.3074
kaykit/furniture-bits-1.0/mug_B	0.3934
kaykit/furniture-bits-1.0/pictureframe_large_A	0.4976
kaykit/furniture-bits-1.0/pictureframe_large_B	0.3416
kaykit/furniture-bits-1.0/pictureframe_medium	0.4848
kaykit/furniture-bits-1.0/pictureframe_small_A	0.5698
kaykit/furniture-bits-1.0/pictureframe_small_B	0.4235
kaykit/furniture-bits-1.0/pictureframe_small_C	0.6969
kaykit/furniture-bits-1.0/pictureframe_standing_A	0.5473
kaykit/furniture-bits-1.0/pictureframe_standing_B	0.4246
kaykit/furniture-bits-1.0/pillow_A	0.3141
kaykit/furniture-bits-1.0/pillow_B	0.3141
kaykit/furniture-bits-1.0/rug_oval_A	0.1816
kaykit/furniture-bits-1.0/rug_oval_B	0.1816
kaykit/furniture-bits-1.0/rug_rectangle_A	0.1977
kaykit/furniture-bits-1.0/rug_rectangle_B	0.1977
kaykit/furniture-bits-1.0/rug_rectangle_stripes_A	0.1977
kaykit/furniture-bits-1.0/rug_rectangle_stripes_B	0.1977
kaykit/furniture-bits-1.0/shelf_A_big	0.1271
kaykit/furniture-bits-1.0/shelf_A_small	0.2839
kaykit/furniture-bits-1.0/shelf_B_large	0.1349
kaykit/furniture-bits-1.0/shelf_B_large_decorated	0.2271
kaykit/furniture-bits-1.0/shelf_B_small	0.3146
kaykit/furniture-bits-1.0/shelf_B_small_decorated	0.4509
kaykit/furniture-bits-1.0/table_low	0.2385
kaykit/furniture-bits-1.0/table_low_decorated	0.2521
kaykit/furniture-bits-1.0/table_medium	0.4442
kaykit/furniture-bits-1.0/table_medium_long	0.2920
kaykit/furniture-bits-1.0/table_small	0.7731
kaykit/halloween-bits-1.0/arch	0.2158
kaykit/halloween-bits-1.0/arch_gate	0.2158
kaykit/halloween-bits-1.0/arch_gate_left	0.1024
kaykit/halloween-bits-1.0/arch_gate_right	0.1030
kaykit/halloween-bits-1.0/bench	0.2142
kaykit/halloween-bits-1.0/bench_decorated	0.3789
kaykit/halloween-bits-1.0/bone_A	0.1738
kaykit/halloween-bits-1.0/bone_B	0.1817
kaykit/halloween-bits-1.0/bone_C	0.0977
kaykit/halloween-bits-1.0/candle	0.2371
kaykit/halloween-bits-1.0/candle_melted	0.2911
kaykit/halloween-bits-1.0/candle_thin	0.1338
kaykit/halloween-bits-1.0/candle_triple	0.3228
kaykit/halloween-bits-1.0/candycorn	0.3432
kaykit/halloween-bits-1.0/candy_blue_A	0.2455
kaykit/halloween-bits-1.0/candy_blue_B	0.2455
kaykit/halloween-bits-1.0/candy_brown_A	0.2455
kaykit/halloween-bits-1.0/candy_brown_B	0.2455
kaykit/halloween-bits-1.0/candy_brown_C	0.2455
kaykit/halloween-bits-1.0/candy_bucket_A	0.6423
kaykit/halloween-bits-1.0/candy_bucket_A_decorated	0.3991
kaykit/halloween-bits-1.0/candy_bucket_A_decorated_handle	0.0851
kaykit/halloween-bits-1.0/candy_bucket_A_handle	0.0851
kaykit/halloween-bits-1.0/candy_bucket_B	0.5261
kaykit/halloween-bits-1.0/candy_bucket_B_decorated	0.4299
kaykit/halloween-bits-1.0/candy_bucket_B_decorated_handle	0.0851
kaykit/halloween-bits-1.0/candy_bucket_B_handle	0.0851
kaykit/halloween-bits-1.0/candy_green_A	0.2455
kaykit/halloween-bits-1.0/candy_green_B	0.2455
kaykit/halloween-bits-1.0/candy_green_C	0.2455
kaykit/halloween-bits-1.0/candy_orange_A	0.2455
kaykit/halloween-bits-1.0/candy_orange_B	0.2455
kaykit/halloween-bits-1.0/candy_orange_C	0.2455
kaykit/halloween-bits-1.0/candy_pink_A	0.2455
kaykit/halloween-bits-1.0/candy_pink_B	0.2455
kaykit/halloween-bits-1.0/candy_purple_A	0.2455
kaykit/halloween-bits-1.0/candy_purple_B	0.2455
kaykit/halloween-bits-1.0/coffin	0.2720
